"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Hydroxy-Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Keto-Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|N-desalkyl-Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|VenousBlood|Plasma|Hydroxy-Itraconazole|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|Itraconazole|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|Keto-Itraconazole|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|N-desalkyl-Itraconazole|Concentration in container [µmol/l]","Organism|Lumen|Hydroxy-Itraconazole|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|Itraconazole|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|Keto-Itraconazole|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|N-desalkyl-Itraconazole|Fraction of oral drug mass absorbed into mucosa"
0,180,0.1089436,0.1559512,0.003679245,0.002219174,0.1198542,0.1661806,0.004192725,0.003058981,0,0.3321776,0,0
0,195,0.1258283,0.175106,0.004193005,0.002510926,0.1376338,0.186327,0.004749398,0.003435526,0,0.3725649,0,0
0,210,0.1425698,0.1934758,0.004697134,0.002796881,0.1551493,0.2055956,0.00529167,0.003800136,0,0.4129587,0,0
0,225,0.1589186,0.2109198,0.005185585,0.003074634,0.1721663,0.2238499,0.005813882,0.004150054,0,0.4533634,0,0
0,240,0.1747072,0.2271866,0.00565453,0.003343001,0.1885122,0.2407195,0.006311965,0.004484135,0,0.4925207,0,0
0,255,0.1896875,0.2416653,0.006097461,0.003600816,0.2039,0.2555818,0.006777965,0.004800817,0,0.5301923,0,0
0,270,0.2035644,0.2535443,0.006506454,0.003846295,0.2179888,0.2673801,0.007202249,0.005097795,0,0.5636889,0,0
0,285,0.2158957,0.2622267,0.006869194,0.004076508,0.2303183,0.2757877,0.007571564,0.005370881,0,0.5951325,0,0
0,300,0.2265089,0.2681034,0.007181622,0.004288827,0.2407832,0.2811214,0.007883965,0.005617279,0,0.6233858,0,0
0,315,0.235269,0.2708153,0.007440191,0.004482161,0.2492171,0.2830531,0.008134763,0.005835784,0,0.6487668,0,0
